transaction_id,customer_id,timestamp,amount,currency,category,merchant,description
TXN-000331,CUST-0068,2025-12-17 23:08,54.24,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-000210,CUST-0081,20-Jan-2026,36.82,EUR,retail,Feltrinelli,Feltrinelli - Retail
TXN-001168,CUST-0135,22-Oct-2025,177.46,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-001303,CUST-0064,12/08/2025,36.63,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-000260,CUST-0025,11/08/2025,10.88,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-002402,CUST-0051,2025-11-26 00:01,92.32,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-001948,CUST-0053,09/21/2025,,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-001221,CUST-0087,2025-12-25 00:20,37.66,EUR,streaming,DAZN,DAZN - Streaming
TXN-001316,CUST-0017,10/06/2025,121.97,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-001527,CUST-0189,2025-09-28T00:35:02Z,185.33,EUR, match_tickets,Viagogo,Viagogo - Match Tickets
TXN-000601,CUST-0060,20-Jan-2026,107.13,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-000183,CUST-0154,2025-09-24T08:21:46Z,33.0,EUR,retail,H&M,H&M - Retail
TXN-002186,CUST-0192,2025-11-12 17:08,107.06,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-000397,CUST-0164,2025-11-22T20:07:42Z,118.83,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-001997,CUST-0043,10/20/2025,17.26,EUR,transport,Enjoy Car Sharing,Enjoy Car Sharing - Transport
TXN-000258,CUST-0012,09/26/2025,206.37,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-001488,CUST-0148,2025-11-08T08:37:19Z,290.34,EUR,match_tickets ,StubHub Italia,StubHub Italia - Match Tickets
TXN-001091,CUST-0017,16-Aug-2025,29.13,EUR,groceries,Pam Supermarket,Pam Supermarket - Groceries
TXN-000658,CUST-0114,2025-09-28T09:42:37Z,75.43,EUR,entertainment,Cinema Arcadia,Cinema Arcadia - Entertainment
TXN-002167,CUST-0081,13-Feb-2026,51.56,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-001378,CUST-0097,2025-11-09 18:27,63.31,EUR,groceries,Carrefour,Carrefour - Groceries
TXN-002173,CUST-0099,08/26/2025,273.92,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-001821,CUST-0140,08/18/2025,66.31,eur,groceries,Coop,Coop - Groceries
TXN-000126,CUST-0183,12-Sep-2025,66.17,EUR,groceries,Esselunga,Esselunga - Groceries
TXN-002418,CUST-0106,09/16/2025,148.27,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-000640,CUST-0089,10/12/2025,90.72,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-000166,CUST-0074,05-Aug-2025,99.18,EUR,retail,Feltrinelli,Feltrinelli - Retail
TXN-000077,CUST-0190,2025-08-28T16:58:30Z,44.97,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-001944,CUST-0146,2026-01-03T18:51:16Z,414.71,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001633,CUST-0181,2025-12-30T07:36:33Z,92.22,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001547,CUST-0088,18-Nov-2025,90.22,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-002389,CUST-0151,22-Sep-2025,349.09,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-000244,CUST-0151,2025-12-14T11:46:02Z,219.18,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-000388,CUST-0004,18-Nov-2025,97.51,EUR,groceries,Lidl Italia,Lidl Italia - Groceries
TXN-001867,CUST-0049,10-Dec-2025,125.34,EUR,groceries,Pam Supermarket,Pam Supermarket - Groceries
TXN-001823,CUST-0087,07-Aug-2025,119.83,EUR,groceries,Lidl Italia,Lidl Italia - Groceries
TXN-001363,CUST-0076,2025-08-09T23:42:18Z,209.94,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-002019,CUST-0142,2025-12-15 03:45,380.19,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-002030,CUST-0002,2025-11-15 05:00,33.3,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-002275,CUST-0049,02-Jan-2026,30.67,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-001747,CUST-0186,05-Dec-2025,122.67,EUR,groceries,Esselunga,Esselunga - Groceries
TXN-000545,CUST-0103,01/29/2026,94.12,eur,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-002333,CUST-0084,12/09/2025,143.14,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-000647,CUST-0003,12/23/2025,74.97,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-001099,CUST-0109,2025-09-18 04:51,170.94,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-002020,CUST-0089,01/05/2026,69.63,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-002350,CUST-0042,10/22/2025,19.62,EUR,streaming,DAZN,DAZN - Streaming
TXN-002340,CUST-0132,2025-09-15 14:22,15.85,eur,transport,Enjoy Car Sharing,Enjoy Car Sharing - Transport
TXN-000296,CUST-0097,2025-12-17 15:53,114.49,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-002032,CUST-0196,11-Nov-2025,22.32,EUR,dining,McDonald's,McDonald's - Dining
TXN-001860,CUST-0194,2025-09-08T18:16:49Z,96.81,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-002422,CUST-0151,18-Dec-2025,412.12,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-002453,CUST-0177,12/01/2025,9.51,EUR,retail ,Zara,Zara - Retail
TXN-000301,CUST-0161,2025-12-19 01:26,31.03,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-001882,CUST-0039,2025-12-04T12:43:37Z,342.33,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-001927,CUST-0064,01/24/2026,161.64,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-000911,CUST-0020,01-Feb-2026,160.67,EUR,entertainment,Cinema Arcadia,Cinema Arcadia - Entertainment
TXN-000272,CUST-0109,2025-09-21T05:34:45Z,58.66,EUR,retail,MediaWorld,MediaWorld - Retail
TXN-000348,CUST-0184,2025-12-10 23:19,,EUR,streaming ,Sky Sport,Sky Sport - Streaming
TXN-001263,CUST-0177,13-Oct-2025,106.91,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-000108,CUST-0171,08/22/2025,273.59,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-002120,CUST-0061,2025-09-15 17:49,42.0,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-000087,CUST-0015,2025-09-05 00:41,3.0,EUR,transport,ATM Milano,ATM Milano - Transport
TXN-000151,CUST-0093,2026-01-28 20:35,21.24,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-000957,CUST-0198,2025-09-02 02:11,85.92,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-000298,CUST-0140,2026-01-25T12:48:46Z,393.02,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-002077,CUST-0049,22-Sep-2025,136.98,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-001050,CUST-0155,08/18/2025,381.25,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-002403,CUST-0181,2026-01-26 10:10,14.11,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-002258,CUST-0039,16-Aug-2025,48.75,EUR,retail,IKEA Milano,IKEA Milano - Retail
TXN-002187,CUST-0110,05-Dec-2025,18.97,eur,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-000669,CUST-0060,2025-09-30 13:05,133.73,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-000906,CUST-0144,10-Feb-2026,42.2,EUR,transport,ATM Milano,ATM Milano - Transport
TXN-001269,CUST-0033,2025-09-02 12:12,179.65,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-001816,CUST-0052,09/19/2025,41.92,EUR,transport,Trenitalia,Trenitalia - Transport
TXN-001994,CUST-0055,2025-10-26T04:40:42Z,40.18,EUR,transport,Uber,Uber - Transport
TXN-000734,CUST-0155,12/27/2025,29.9,EUR,entertainment,Cinema Arcadia,Cinema Arcadia - Entertainment
TXN-001002,CUST-0057,2025-10-15 20:02,39.63,EUR,groceries,Esselunga,Esselunga - Groceries
TXN-000372,CUST-0014,03-Nov-2025,57.33,EUR, sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-000373,CUST-0123,2025-10-05T10:05:57Z,,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-002296,CUST-0035,2025-09-30T16:40:16Z,-16.36,eur,streaming,Paramount+,Paramount+ - Streaming
TXN-000283,CUST-0129,21-Nov-2025,78.68,EUR,entertainment,Cinema Arcadia,Cinema Arcadia - Entertainment
TXN-000291,CUST-0170,2025-11-21T22:12:54Z,75.69,EUR,entertainment,Bowling Bicocca,Bowling Bicocca - Entertainment
TXN-001064,CUST-0171,2025-11-10 09:16,94.64,EUR,dining,McDonald's,McDonald's - Dining
TXN-001487,CUST-0168,2026-01-22T07:40:19Z,55.15,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-001079,CUST-0076,04-Oct-2025,420.9,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-001072,CUST-0076,2026-01-04 08:18,52.19,EUR,transport,Lime,Lime - Transport
TXN-000223,CUST-0027,09-Nov-2025,224.53,EUR, sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-002038,CUST-0124,01/08/2026,145.57,EUR,retail,H&M,H&M - Retail
TXN-001451,CUST-0020,03-Dec-2025,42.91,EUR,groceries,Esselunga,Esselunga - Groceries
TXN-000430,CUST-0015,05-Nov-2025,45.15,EUR,transport,Trenitalia,Trenitalia - Transport
TXN-000570,CUST-0006,2025-10-30T02:42:29Z,20.12,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-000541,CUST-0131,08/20/2025,97.66,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-002110,CUST-0152,08/05/2025,40.62,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-002188,CUST-0032,2025-09-14T01:54:54Z,30.25,EUR,dining,Pizzeria da Michele,Pizzeria da Michele - Dining
TXN-000176,CUST-0180,2025-09-13 01:09,123.43,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-001965,CUST-0176,10/06/2025,67.3,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-002018,CUST-0183,12/31/2025,62.0,EUR, match_tickets,Ticketone,Ticketone - Match Tickets
TXN-001990,CUST-0140,2025-09-08 02:56,12.37,EUR,dining,Spontini,Spontini - Dining
TXN-002191,CUST-0103,16-Dec-2025,12.16,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-001392,CUST-0084,01/17/2026,112.26,eur,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-002353,CUST-0168,06-Sep-2025,78.43,EUR,groceries,Coop,Coop - Groceries
TXN-001604,CUST-0025,2025-08-01 23:06,112.73,EUR,entertainment,Escape Room Milano,Escape Room Milano - Entertainment
TXN-000706,CUST-0187,2026-01-29 22:14,159.64,EUR,retail,Zara,Zara - Retail
TXN-002288,CUST-0153,03-Jan-2026,40.88,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-002313,CUST-0087,2026-02-05 14:58,409.12,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-002450,CUST-0180,2026-02-14T23:44:08Z,154.51,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-000707,CUST-0149,10-Dec-2025,112.63,EUR, sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-000408,CUST-0014,2025-12-26T15:40:30Z,176.41,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-001191,CUST-0032,12/03/2025,143.72,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-001530,CUST-0068,12-Jan-2026,66.25,EUR,dining,Pizzeria da Michele,Pizzeria da Michele - Dining
TXN-001421,CUST-0191,01-Sep-2025,374.04,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-000899,CUST-0123,14-Jan-2026,189.0,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-000708,CUST-0074,2025-08-04 07:34,72.45,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-001043,CUST-0026,2026-01-20 00:06,194.94,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-001353,CUST-0198,11/14/2025,129.47,EUR,entertainment ,Cinema Arcadia,Cinema Arcadia - Entertainment
TXN-001724,CUST-0032,29-Nov-2025,116.37,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-000799,CUST-0098,24-Aug-2025,,EUR,transport,Lime,Lime - Transport
TXN-001462,CUST-0060,2025-11-16 02:42,99.78,EUR,entertainment,Escape Room Milano,Escape Room Milano - Entertainment
TXN-002490,CUST-0009,26-Aug-2025,64.48,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-002024,CUST-0057,2025-08-21T05:20:06Z,,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-000435,CUST-0161,09/15/2025,20.19,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-001950,CUST-0167,03-Jan-2026,55.81,EUR,dining,Spontini,Spontini - Dining
TXN-000214,CUST-0176,23-Nov-2025,51.32,EUR,streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-001843,CUST-0028,08/15/2025,54.47,€,retail,Zara,Zara - Retail
TXN-002426,CUST-0047,10/09/2025,,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-000800,CUST-0017,2025-10-13 02:08,53.77,EUR,transport,Uber,Uber - Transport
TXN-000007,CUST-0077,07-Jan-2026,8.75,EUR,retail,Zara,Zara - Retail
TXN-000639,CUST-0166,11/29/2025,238.26,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-000481,CUST-0058,2025-10-02 14:42,,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-000463,CUST-0043,2025-09-25T01:59:53Z,,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-002339,CUST-0084,09-Jan-2026,155.23,EUR,entertainment,Escape Room Milano,Escape Room Milano - Entertainment
TXN-000510,CUST-0184,10/24/2025,87.23,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-001548,CUST-0146,2025-11-16T21:14:58Z,17.79,eur,transport,Lime,Lime - Transport
TXN-000319,CUST-0095,09/02/2025,,EUR, sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-001654,CUST-0165,2025-09-05T20:00:48Z,300.2,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-000830,CUST-0013,2025-09-07T18:16:27Z,43.78,EUR,sports_bar,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-000930,CUST-0070,12-Oct-2025,,EUR,streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-002181,CUST-0198,23-Oct-2025,,EUR,sports_merchandise,Nike Football Store,Nike Football Store - Sports Merchandise
TXN-001247,CUST-0168,2025-12-10 09:33,98.04,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-000492,CUST-0193,01/14/2026,202.57,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-002088,CUST-0032,2025-10-31T23:39:04Z,81.03,EUR,sports_bar ,The Red & Black Pub,The Red & Black Pub - Sports Bar
TXN-000711,CUST-0197,17-Sep-2025,12.32,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-001152,CUST-0187,16-Aug-2025,97.9,EUR,sports_bar,Old English Pub,Old English Pub - Sports Bar
TXN-001859,CUST-0060,12/08/2025,199.91,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001224,CUST-0080,2025-10-11 23:48,68.49,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-002129,CUST-0193,18-Dec-2025,36.02,EUR,streaming,DAZN,DAZN - Streaming
TXN-000932,CUST-0138,2025-09-19 18:49,25.54,EUR,streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-001802,CUST-0049,2025-08-28 02:01,181.82,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-002364,CUST-0164,12-Jan-2026,151.17,EUR,entertainment,Bowling Bicocca,Bowling Bicocca - Entertainment
TXN-000586,CUST-0150,2025-11-21 23:07,,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-000587,CUST-0096,23-Oct-2025,,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-000787,CUST-0098,2025-09-29 00:54,183.93,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-000632,CUST-0047,2026-01-12 16:41,39.68,EUR,transport,Trenitalia,Trenitalia - Transport
TXN-001174,CUST-0106,09/05/2025,40.17,eur,streaming,DAZN,DAZN - Streaming
TXN-000868,CUST-0015,2025-10-19T13:44:19Z,-187.94,EUR,entertainment,Bowling Bicocca,Bowling Bicocca - Entertainment
TXN-001644,CUST-0008,2025-11-20 04:12,22.36,EUR,streaming,DAZN,DAZN - Streaming
TXN-002217,CUST-0134,09/09/2025,115.69,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-000498,CUST-0188,2025-09-08T12:50:40Z,51.18,EUR,transport,Trenitalia,Trenitalia - Transport
TXN-000062,CUST-0116,12/13/2025,37.81,EUR, sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-000523,CUST-0103,27-Sep-2025,97.35,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-002219,CUST-0079,2025-11-21T09:05:00Z,35.96,EUR,dining,Poke House,Poke House - Dining
TXN-001508,CUST-0006,2025-12-16T11:41:04Z,59.03,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-001978,CUST-0146,07-Oct-2025,36.18,EUR,streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-001207,CUST-0039,03-Dec-2025,276.38,eur,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-002314,CUST-0156,2025-08-21T17:27:57Z,7.43,EUR,groceries,Esselunga,Esselunga - Groceries
TXN-001657,CUST-0094,2025-08-29T06:25:57Z,442.2,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-000352,CUST-0182,2026-01-30T18:56:13Z,45.98,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-000940,CUST-0049,2026-02-10T00:43:03Z,,EUR,entertainment,Teatro alla Scala,Teatro alla Scala - Entertainment
TXN-000358,CUST-0076,08/04/2025,19.26,EUR,transport,Trenitalia,Trenitalia - Transport
TXN-001620,CUST-0004,2025-12-08T03:16:12Z,18.4,EUR,transport,Trenitalia,Trenitalia - Transport
TXN-001922,CUST-0111,2025-08-18 08:47,250.49,EUR,sports_merchandise,Adidas Milan,Adidas Milan - Sports Merchandise
TXN-000739,CUST-0023,2025-10-23 21:38,2.93,EUR,transport,Uber,Uber - Transport
TXN-002474,CUST-0131,12/30/2025,396.42,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-000972,CUST-0115,2025-09-24T22:05:36Z,5.42,EUR,transport,ATM Milano,ATM Milano - Transport
TXN-001074,CUST-0147,2025-09-15T05:40:04Z,170.25,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001114,CUST-0054,2025-09-24 08:22,60.93,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-002159,CUST-0086,16-Dec-2025,30.22,eur,streaming,Sky Sport,Sky Sport - Streaming
TXN-002488,CUST-0074,2025-08-16T22:44:50Z,,EUR,streaming,DAZN,DAZN - Streaming
TXN-000122,CUST-0049,2025-09-29 00:20,28.67,EUR,sports_bar,Birrificio Lambrate,Birrificio Lambrate - Sports Bar
TXN-001660,CUST-0076,2025-09-26T15:58:12Z,52.05,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-002029,CUST-0137,12/25/2025,167.45,EUR,retail,IKEA Milano,IKEA Milano - Retail
TXN-001587,CUST-0054,17-Dec-2025,89.49,EUR,groceries,Coop,Coop - Groceries
TXN-000279,CUST-0049,11/18/2025,46.94,EUR,streaming,DAZN,DAZN - Streaming
TXN-000943,CUST-0049,29-Oct-2025,429.28,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-000902,CUST-0151,2026-02-09 18:55,,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-000333,CUST-0184,2025-09-19T19:20:34Z,32.87,EUR,sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-001034,CUST-0030,2025-08-17 15:37,399.74,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001407,CUST-0067,2026-01-29 23:19,,EUR,groceries,Lidl Italia,Lidl Italia - Groceries
TXN-001645,CUST-0137,12-Oct-2025,53.58,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-002456,CUST-0182,2025-10-03 23:30,117.12,eur,groceries,Pam Supermarket,Pam Supermarket - Groceries
TXN-000717,CUST-0193,12-Aug-2025,20.33,EUR,streaming,Sky Sport,Sky Sport - Streaming
TXN-000516,CUST-0151,09/09/2025,360.91,EUR,match_tickets,Ticketone,Ticketone - Match Tickets
TXN-000009,CUST-0063,30-Sep-2025,422.6,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-000422,CUST-0138,2026-01-20 18:57,19.84,EUR,streaming,Amazon Prime Video,Amazon Prime Video - Streaming
TXN-001655,CUST-0123,2025-12-01 02:35,180.0,EUR,match_tickets,San Siro Box Office,San Siro Box Office - Match Tickets
TXN-001115,CUST-0010,18-Jan-2026,156.37,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-001208,CUST-0106,03-Sep-2025,45.75,EUR,streaming,Paramount+,Paramount+ - Streaming
TXN-000956,CUST-0018,2025-08-12T15:14:54Z,246.4,EUR,match_tickets,Viagogo,Viagogo - Match Tickets
TXN-001255,CUST-0026,2025-10-09 20:35,,EUR,sports_merchandise,AC Milan Store,AC Milan Store - Sports Merchandise
TXN-001744,CUST-0078,02/08/2026,-28.36,EUR,groceries,Esselunga,Esselunga - Groceries
TXN-000679,CUST-0195,20-Dec-2025,108.91,EUR,retail,Zara,Zara - Retail
TXN-000628,CUST-0165,2026-01-31 20:28,33.78,EUR,retail,Feltrinelli,Feltrinelli - Retail
TXN-002192,CUST-0159,10/19/2025,82.36,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-001947,CUST-0053,2025-11-08 09:23,80.51,EUR, sports_bar,Bar Sport Milano,Bar Sport Milano - Sports Bar
TXN-000194,CUST-0043,2025-10-01T09:05:30Z,105.46,EUR,retail,H&M,H&M - Retail
TXN-001436,CUST-0040,2025-12-23 14:48,298.8,EUR,match_tickets,StubHub Italia,StubHub Italia - Match Tickets
TXN-000080,CUST-0109,2025-11-29 03:32,69.89,EUR,sports_merchandise,Inter Store Milano,Inter Store Milano - Sports Merchandise
TXN-001424,CUST-0008,2025-10-25 01:04,24.02,EUR,dining,Pizzeria da Michele,Pizzeria da Michele - Dining
